protein1 protein2 combined_score
node_name_845 node_name_766 8.122074375362217
node_name_846 node_name_273 8.122371243406553
node_name_846 node_name_374 8.122668023346407
node_name_846 node_name_2146 8.12296471523406
node_name_847 node_name_2189 8.123261319121745
node_name_847 node_name_2422 8.12355783506165
node_name_848 node_name_228 8.123854263105914
node_name_848 node_name_985 8.12415060330663
node_name_848 node_name_1373 8.124446855715847
node_name_849 node_name_394 8.124743020385568
node_name_849 node_name_577 8.125039097367745
node_name_849 node_name_1993 8.12533508671429
node_name_849 node_name_2351 8.125630988477065
node_name_850 node_name_712 8.125926802707886
node_name_850 node_name_1464 8.126222529458525
node_name_850 node_name_2278 8.12651816878071
node_name_851 node_name_88 8.126813720726114
node_name_851 node_name_415 8.127109185346375
node_name_851 node_name_1309 8.12740456269308
node_name_851 node_name_2018 8.127699852817772
node_name_852 node_name_1800 8.127995055771946
node_name_853 node_name_1169 8.128290171607052
node_name_853 node_name_1358 8.128585200374497
node_name_853 node_name_1762 8.128880142125638
node_name_854 node_name_203 8.129174996911793
node_name_854 node_name_344 8.129469764784231
node_name_854 node_name_470 8.129764445794171
node_name_854 node_name_857 8.130059039992796
node_name_854 node_name_935 8.130353547431238
node_name_854 node_name_1097 8.130647968160584
node_name_854 node_name_1884 8.130942302231878
node_name_855 node_name_811 8.131236549696116
node_name_855 node_name_2493 8.131530710604252
node_name_856 node_name_1390 8.131824785007195
node_name_856 node_name_2248 8.132118772955806
node_name_857 node_name_203 8.132412674500905
node_name_857 node_name_470 8.132706489693264
node_name_857 node_name_854 8.133000218583613
node_name_857 node_name_1097 8.133293861222633
node_name_857 node_name_1246 8.133587417660966
node_name_858 node_name_2182 8.133880887949207
node_name_858 node_name_2502 8.134174272137903
node_name_859 node_name_487 8.134467570277563
node_name_859 node_name_762 8.134760782418645
node_name_859 node_name_1030 8.13505390861157
node_name_859 node_name_1199 8.135346948906706
node_name_859 node_name_2096 8.135639903354386
node_name_860 node_name_1427 8.13593277200489
node_name_860 node_name_1527 8.13622555490846
node_name_860 node_name_1758 8.136518252115291
node_name_861 node_name_95 8.136810863675537
node_name_861 node_name_1397 8.137103389639302
node_name_861 node_name_2068 8.13739583005665
node_name_861 node_name_2330 8.137688184977605
node_name_862 node_name_38 8.137980454452139
node_name_862 node_name_733 8.138272638530186
node_name_863 node_name_38 8.138564737261632
node_name_863 node_name_429 8.138856750696325
node_name_863 node_name_794 8.139148678884066
node_name_863 node_name_1160 8.139440521874608
node_name_863 node_name_1590 8.13973227971767
node_name_864 node_name_104 8.14002395246292
node_name_864 node_name_1065 8.140315540159985
node_name_864 node_name_2210 8.14060704285845
node_name_865 node_name_2653 8.140898460607852
node_name_866 node_name_40 8.141189793457691
node_name_866 node_name_1049 8.141481041457421
node_name_867 node_name_657 8.14177220465645
node_name_867 node_name_871 8.142063283104147
node_name_867 node_name_1229 8.142354276849835
node_name_867 node_name_1252 8.142645185942795
node_name_867 node_name_2439 8.142936010432265
node_name_867 node_name_2440 8.143226750367445
node_name_867 node_name_2442 8.14351740579748
node_name_867 node_name_2522 8.143807976771484
node_name_867 node_name_2523 8.144098463338524
node_name_868 node_name_838 8.144388865547622
node_name_868 node_name_988 8.144679183447758
node_name_868 node_name_1195 8.144969417087875
node_name_868 node_name_1341 8.145259566516865
node_name_868 node_name_1526 8.145549631783584
node_name_868 node_name_1844 8.145839612936841
node_name_868 node_name_2099 8.146129510025405
node_name_868 node_name_2276 8.146419323098003
node_name_869 node_name_232 8.146709052203319
node_name_869 node_name_598 8.146998697389993
node_name_869 node_name_1440 8.147288258706624
node_name_869 node_name_1701 8.14757773620177
node_name_869 node_name_1864 8.147867129923947
node_name_870 node_name_577 8.148156439921625
node_name_870 node_name_1119 8.148445666243235
node_name_870 node_name_2126 8.148734808937169
node_name_871 node_name_657 8.14902386805177
node_name_871 node_name_867 8.149312843635345
node_name_871 node_name_1229 8.149601735736155
node_name_871 node_name_2530 8.149890544402423
node_name_871 node_name_2652 8.150179269682326
node_name_872 node_name_1340 8.150467911624004
node_name_872 node_name_1413 8.150756470275551
node_name_872 node_name_1542 8.151044945685024
node_name_873 node_name_261 8.151333337900432
node_name_873 node_name_767 8.15162164696975
node_name_873 node_name_1358 8.151909872940905
node_name_873 node_name_1479 8.152198015861787
node_name_873 node_name_1708 8.15248607578024
node_name_873 node_name_2313 8.152774052744075
node_name_874 node_name_1701 8.153061946801051
node_name_875 node_name_310 8.153349757998892
node_name_875 node_name_914 8.153637486385282
node_name_875 node_name_1942 8.153925132007862
node_name_875 node_name_1945 8.154212694914229
node_name_875 node_name_1950 8.154500175151941
node_name_876 node_name_73 8.15478757276852
node_name_876 node_name_558 8.15507488781144
node_name_876 node_name_834 8.155362120328135
node_name_876 node_name_1358 8.155649270366002
node_name_876 node_name_2168 8.155936337972394
node_name_876 node_name_2584 8.156223323194624
node_name_877 node_name_1176 8.156510226079966
node_name_877 node_name_1177 8.156797046675651
node_name_877 node_name_1300 8.15708378502887
node_name_877 node_name_1413 8.157370441186774
node_name_877 node_name_1542 8.157657015196472
node_name_877 node_name_1935 8.157943507105037
node_name_878 node_name_436 8.158229916959494
node_name_878 node_name_885 8.158516244806831
node_name_878 node_name_2326 8.158802490694002
node_name_879 node_name_397 8.15908865466791
node_name_879 node_name_1558 8.159374736775426
node_name_880 node_name_973 8.159660737063376
node_name_880 node_name_1013 8.159946655578548
node_name_881 node_name_1155 8.160232492367689
node_name_881 node_name_1199 8.160518247477505
node_name_882 node_name_1358 8.160803920954665
node_name_883 node_name_227 8.161089512845797
node_name_883 node_name_609 8.161375023197486
node_name_883 node_name_629 8.161660452056282
node_name_883 node_name_933 8.16194579946869
node_name_884 node_name_89 8.16223106548118
node_name_884 node_name_152 8.162516250140179
node_name_885 node_name_436 8.162801353492073
node_name_885 node_name_651 8.163086375583216
node_name_885 node_name_756 8.163371316459912
node_name_885 node_name_878 8.163656176168432
node_name_885 node_name_1039 8.163940954755008
node_name_885 node_name_2024 8.164225652265827
node_name_885 node_name_2386 8.164510268747042
node_name_886 node_name_622 8.164794804244766
node_name_886 node_name_1400 8.165079258805068
node_name_887 node_name_239 8.165363632473982
node_name_887 node_name_306 8.165647925297504
node_name_887 node_name_910 8.165932137321585
node_name_887 node_name_1623 8.166216268592143
node_name_887 node_name_1624 8.166500319155052
node_name_888 node_name_614 8.166784289056151
node_name_888 node_name_1475 8.167068178341237
node_name_888 node_name_1556 8.16735198705607
node_name_889 node_name_800 8.16763571524637
node_name_889 node_name_820 8.167919362957816
node_name_889 node_name_1830 8.168202930236053
node_name_889 node_name_1831 8.168486417126681
node_name_889 node_name_1832 8.16876982367527
node_name_890 node_name_1269 8.169053149927343
node_name_890 node_name_1314 8.169336395928386
node_name_891 node_name_645 8.16961956172385
node_name_891 node_name_1674 8.169902647359145
node_name_891 node_name_2608 8.170185652879642
node_name_892 node_name_310 8.170468578330674
node_name_892 node_name_1950 8.170751423757535
node_name_893 node_name_638 8.17103418920548
node_name_893 node_name_783 8.17131687471973
node_name_893 node_name_814 8.171599480345463
node_name_893 node_name_911 8.17188200612782
node_name_893 node_name_1051 8.172164452111904
node_name_893 node_name_2383 8.17244681834278
node_name_894 node_name_640 8.172729104865471
node_name_894 node_name_1845 8.173011311724972
node_name_894 node_name_2367 8.173293438966228
node_name_895 node_name_35 8.173575486634153
node_name_895 node_name_440 8.173857454773621
node_name_895 node_name_1187 8.17413934342947
node_name_895 node_name_1296 8.174421152646497
node_name_895 node_name_1913 8.174702882469461
node_name_896 node_name_465 8.174984532943087
node_name_897 node_name_146 8.17526610411206
node_name_897 node_name_1152 8.175547596021026
node_name_897 node_name_1156 8.175829008714597
node_name_897 node_name_1410 8.176110342237342
node_name_897 node_name_1494 8.176391596633795
node_name_897 node_name_1907 8.176672771948455
node_name_897 node_name_1983 8.17695386822578
node_name_897 node_name_2295 8.177234885510194
node_name_898 node_name_92 8.177515823846075
node_name_898 node_name_1835 8.177796683277778
node_name_898 node_name_1836 8.178077463849608
node_name_898 node_name_2160 8.178358165605836
node_name_899 node_name_297 8.1786387885907
node_name_899 node_name_1055 8.178919332848396
node_name_899 node_name_1858 8.179199798423086
node_name_899 node_name_1986 8.17948018535889
node_name_900 node_name_639 8.1797604936999
node_name_900 node_name_811 8.18004072349016
node_name_901 node_name_731 8.180320874773685
node_name_901 node_name_1042 8.18060094759445
node_name_901 node_name_1279 8.18088094199639
node_name_901 node_name_2073 8.181160858023409
node_name_901 node_name_2186 8.181440695719374
node_name_901 node_name_2199 8.181720455128108
node_name_902 node_name_1284 8.182000136293405
node_name_902 node_name_1358 8.182279739259018
node_name_902 node_name_1604 8.182559264068665
node_name_903 node_name_446 8.182838710766026
node_name_903 node_name_2030 8.183118079394745
node_name_903 node_name_2031 8.183397369998433
node_name_904 node_name_132 8.183676582620658
node_name_904 node_name_379 8.183955717304954
node_name_904 node_name_541 8.18423477409482
node_name_904 node_name_647 8.184513753033722
node_name_904 node_name_1312 8.184792654165078
node_name_904 node_name_1360 8.185071477532283
node_name_904 node_name_1959 8.185350223178686
node_name_905 node_name_389 8.185628891147607
node_name_905 node_name_1282 8.185907481482324
node_name_905 node_name_1483 8.186185994226083
node_name_905 node_name_1620 8.18646442942209
node_name_906 node_name_577 8.186742787113518
node_name_906 node_name_2351 8.187021067343505
node_name_906 node_name_2353 8.187299270155147
node_name_907 node_name_1351 8.18757739559151
node_name_907 node_name_1916 8.187855443695623
node_name_908 node_name_772 8.188133414510478
node_name_908 node_name_1013 8.188411308079031
node_name_909 node_name_445 8.1886891244442
node_name_910 node_name_139 8.188966863648876
node_name_910 node_name_239 8.189244525735901
node_name_910 node_name_306 8.189522110748094
node_name_910 node_name_887 8.189799618728228
node_name_910 node_name_1623 8.190077049719049
node_name_910 node_name_2085 8.190354403763262
node_name_911 node_name_33 8.19063168090354
node_name_911 node_name_893 8.190908881182514
node_name_911 node_name_1051 8.19118600464279
node_name_911 node_name_1534 8.191463051326927
node_name_911 node_name_2376 8.191740021277457
node_name_912 node_name_2130 8.192016914536875
node_name_913 node_name_220 8.19229373114764
node_name_914 node_name_150 8.192570471152173
node_name_914 node_name_875 8.192847134592865
node_name_915 node_name_1035 8.193123721512068
node_name_915 node_name_1740 8.193400231952097
node_name_915 node_name_2415 8.193676665955241
node_name_915 node_name_2597 8.193953023563742
node_name_916 node_name_1026 8.194229304819817
node_name_917 node_name_2639 8.19450550976564
node_name_918 node_name_1098 8.19478163844336
node_name_918 node_name_1542 8.195057690895077
node_name_918 node_name_2065 8.19533366716287
node_name_919 node_name_1358 8.195609567288775
node_name_920 node_name_316 8.195885391314796
node_name_920 node_name_1893 8.196161139282902
node_name_921 node_name_1914 8.196436811235028
node_name_921 node_name_2134 8.19671240721307
node_name_921 node_name_2293 8.196987927258897
node_name_922 node_name_1307 8.197263371414335
node_name_922 node_name_1406 8.197538739721184
node_name_923 node_name_620 8.197814032221203
node_name_924 node_name_638 8.198089248956116
node_name_924 node_name_808 8.19836438996762
node_name_924 node_name_2383 8.19863945529737
node_name_925 node_name_1222 8.19891444498699
node_name_926 node_name_1862 8.199189359078067
node_name_927 node_name_17 8.19946419761216
node_name_927 node_name_1316 8.199738960630786
node_name_927 node_name_2140 8.200013648175434
node_name_928 node_name_327 8.200288260287554
node_name_928 node_name_1326 8.200562797008564
node_name_928 node_name_2063 8.200837258379849
node_name_929 node_name_1358 8.201111644442758
node_name_929 node_name_2627 8.201385955238608
node_name_930 node_name_380 8.20166019080868
node_name_930 node_name_477 8.201934351194222
node_name_930 node_name_2569 8.202208436436448
node_name_931 node_name_1433 8.202482446576537
node_name_932 node_name_662 8.202756381655638
node_name_933 node_name_534 8.20303024171486
node_name_933 node_name_883 8.203304026795282
node_name_933 node_name_1038 8.203577736937952
node_name_934 node_name_94 8.203851372183879
node_name_934 node_name_2356 8.204124932574041
node_name_935 node_name_451 8.204398418149381
node_name_935 node_name_661 8.204671828950811
node_name_935 node_name_854 8.204945165019208
node_name_935 node_name_973 8.205218426395412
node_name_935 node_name_1873 8.205491613120236
